IA category,Subcategory,Sub-subcategory,Page,Current URL,Final URL,Original backend source,New backend source,Platform specific,Version switcher,Classic or Samsara?,Samsara-related,New or existing?,Update/Needed for preview launch?,Deprecation path,Notes
Getting started,Project setup,N/A,Using the Combine framework with Amplify,https://docs.amplify.aws/lib/project-setup/combine/q/platform/ios/,https://docs.amplify.aws/swift/start/project-setup/combine-framework,src/pages/lib/project-setup/combine/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/combine-framework/index.mdx,Swift,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Upgrade guide,https://docs.amplify.aws/lib/project-setup/upgrade-guide/q/platform/ios/,https://docs.amplify.aws/swift/start/project-setup/upgrade-guide,src/pages/lib/project-setup/upgrade-guide/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/upgrade-guide/index.mdx,Swift,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Use existing AWS resources,https://docs.amplify.aws/lib/project-setup/use-existing-resources/q/platform/ios/,https://docs.amplify.aws/swift/start/project-setup/use-existing-resources,src/pages/lib/project-setup/use-existing-resources/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/use-existing-resources/index.mdx,Swift,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Prerequisites,https://docs.amplify.aws/lib-v1/project-setup/prereq/q/platform/ios/,https://docs.amplify.aws/swift/prev/start/project-setup/prerequisites,src/pages/lib-v1/project-setup/prereq/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/prerequisites/index.mdx,Swift,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Create your application,https://docs.amplify.aws/lib-v1/project-setup/create-application/q/platform/ios/,https://docs.amplify.aws/swift/prev/start/project-setup/create-application,src/pages/lib-v1/project-setup/create-application/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/create-application/index.mdx,Swift,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Using the Combine framework with Amplify,https://docs.amplify.aws/lib-v1/project-setup/combine/q/platform/ios/,https://docs.amplify.aws/swift/prev/start/project-setup/combine-framework,src/pages/lib-v1/project-setup/combine/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/combine-framework/index.mdx,Swift,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Use existing AWS resources,https://docs.amplify.aws/lib-v1/project-setup/use-existing-resources/q/platform/ios/,https://docs.amplify.aws/swift/prev/start/project-setup/use-existing-resources,src/pages/lib-v1/project-setup/use-existing-resources/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/use-existing-resources/index.mdx,Swift,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Prerequisites,https://docs.amplify.aws/lib/project-setup/prereq/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/prerequisites,src/pages/lib/project-setup/prereq/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/prerequisites/index.mdx,Android,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Create your application,https://docs.amplify.aws/lib/project-setup/create-application/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/create-application,src/pages/lib/project-setup/create-application/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/create-application/index.mdx,Android,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Upgrade guide,https://docs.amplify.aws/lib/project-setup/upgrade-guide/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/upgrade-guide,src/pages/lib/project-setup/upgrade-guide/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/upgrade-guide/index.mdx,Android,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Async Programming Model,https://docs.amplify.aws/lib/project-setup/async/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/async-programming-model,src/pages/lib/project-setup/async/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/async-programming-model/index.mdx,Android,v2,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Android-specific pages (x3)"
Getting started,Project setup,N/A,Kotlin Coroutines Support,https://docs.amplify.aws/lib/project-setup/coroutines/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/kotlin-coroutines,src/pages/lib/project-setup/coroutines/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/kotlin-coroutines/index.mdx,Android,v2,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Android-specific pages (x3)"
Getting started,Project setup,N/A,Using RxJava with Amplify,https://docs.amplify.aws/lib/project-setup/rxjava/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/rxjava,src/pages/lib/project-setup/rxjava/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/rxjava/index.mdx,Android,v2,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Android-specific pages (x3)"
Getting started,Project setup,N/A,Use existing AWS resources,https://docs.amplify.aws/lib/project-setup/use-existing-resources/q/platform/android/,https://docs.amplify.aws/android/start/project-setup/use-existing-resources,src/pages/lib/project-setup/use-existing-resources/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/use-existing-resources/index.mdx,Android,v2,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Prerequisites,https://docs.amplify.aws/lib-v1/project-setup/prereq/q/platform/android/,https://docs.amplify.aws/android/prev/start/project-setup/prerequisites,src/pages/lib-v1/project-setup/prereq/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/prerequisites/index.mdx,Android,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Create your application,https://docs.amplify.aws/lib-v1/project-setup/create-application/q/platform/android/,https://docs.amplify.aws/android/prev/start/project-setup/create-application,src/pages/lib-v1/project-setup/create-application/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/create-application/index.mdx,Android,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Async Programming Model,https://docs.amplify.aws/lib-v1/project-setup/async/q/platform/android/,https://docs.amplify.aws/android/prev/start/project-setup/async-programming-model,src/pages/lib-v1/project-setup/async/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/async-programming-model/index.mdx,Android,v1,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Android-specific pages (x3)"
Getting started,Project setup,N/A,Kotlin Coroutines Support,https://docs.amplify.aws/lib-v1/project-setup/coroutines/q/platform/android/,https://docs.amplify.aws/android/prev/start/project-setup/kotlin-coroutines,src/pages/lib-v1/project-setup/coroutines/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/kotlin-coroutines/index.mdx,Android,v1,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Android-specific pages (x3)"
Getting started,Project setup,N/A,Using RxJava with Amplify,https://docs.amplify.aws/lib-v1/project-setup/rxjava/q/platform/android/,https://docs.amplify.aws/android/prev/start/project-setup/rxjava,src/pages/lib-v1/project-setup/rxjava/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/rxjava/index.mdx,Android,v1,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Android-specific pages (x3)"
Getting started,Project setup,N/A,Use existing AWS resources,https://docs.amplify.aws/lib-v1/project-setup/use-existing-resources/q/platform/android/,https://docs.amplify.aws/android/prev/start/project-setup/use-existing-resources,src/pages/lib-v1/project-setup/use-existing-resources/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/use-existing-resources/index.mdx,Android,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Prerequisites,https://docs.amplify.aws/lib/project-setup/prereq/q/platform/react-native/,https://docs.amplify.aws/react-native/start/project-setup/prerequisites,src/pages/lib/project-setup/prereq/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/prerequisites/index.mdx,React Native,No,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Create your application,https://docs.amplify.aws/lib/project-setup/create-application/q/platform/react-native/,https://docs.amplify.aws/react-native/start/project-setup/create-application,src/pages/lib/project-setup/create-application/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/create-application/index.mdx,React Native,No,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Prerequisites,https://docs.amplify.aws/lib/project-setup/prereq/q/platform/flutter/,https://docs.amplify.aws/flutter/start/project-setup/prerequisites,src/pages/lib/project-setup/prereq/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/prerequisites/index.mdx,Flutter,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Create your application,https://docs.amplify.aws/lib/project-setup/create-application/q/platform/flutter/,https://docs.amplify.aws/flutter/start/project-setup/create-application,src/pages/lib/project-setup/create-application/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/create-application/index.mdx,Flutter,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Platform setup,https://docs.amplify.aws/lib/project-setup/platform-setup/q/platform/flutter/,https://docs.amplify.aws/flutter/start/project-setup/platform-setup,src/pages/lib/project-setup/platform-setup/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/platform-setup/index.mdx,Flutter,v1,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Flutter-specific pages (x2)"
Getting started,Project setup,N/A,Escape hatch,https://docs.amplify.aws/lib/project-setup/escape-hatch/q/platform/flutter/,https://docs.amplify.aws/flutter/start/project-setup/escape-hatch,src/pages/lib/project-setup/escape-hatch/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/escape-hatch/index.mdx,Flutter,v1,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Flutter-specific pages (x2)"
Getting started,Project setup,N/A,Upgrade guide,https://docs.amplify.aws/lib/project-setup/upgrade-guide/q/platform/flutter/,https://docs.amplify.aws/flutter/start/project-setup/upgrade-guide,src/pages/lib/project-setup/upgrade-guide/q/platform/[platform].mdx,src/pages/[platform]/start/project-setup/upgrade-guide/index.mdx,Flutter,v1,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Prerequisites,https://docs.amplify.aws/lib-v1/project-setup/prereq/q/platform/flutter/,https://docs.amplify.aws/flutter/prev/start/project-setup/prerequisites,src/pages/lib-v1/project-setup/prereq/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/prerequisites/index.mdx,Flutter,v0,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Create your application,https://docs.amplify.aws/lib-v1/project-setup/create-application/q/platform/flutter/,https://docs.amplify.aws/flutter/prev/start/project-setup/create-application,src/pages/lib-v1/project-setup/create-application/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/create-application/index.mdx,Flutter,v0,Classic,No,Existing,No,No,
Getting started,Project setup,N/A,Platform setup,https://docs.amplify.aws/lib-v1/project-setup/platform-setup/q/platform/flutter/,https://docs.amplify.aws/flutter/prev/start/project-setup/platform-setup,src/pages/lib-v1/project-setup/platform-setup/q/platform/[platform].mdx,src/pages/[platform]/prev/start/project-setup/platform-setup/index.mdx,Flutter,v0,Classic,No,Existing,No,No,"In future, would be worthwhile to look at combining Flutter-specific pages (x2)"
